Country Name,Country Code,Year,GDP_Per_Capita,Female_Usage_Pct,Male_Usage_Pct,Internet_Usage_Pct,Region,Cost_1GB_USD,Affordability_Pct
Guam,GUM,2001,,,,25.3802,OCEANIA,,
Guyana,GUY,2001,931.574723847673,,,1.0,SOUTH AMERICA,,
High income,HIC,2001,22083.4201672758,,,,,,
Hong Kong,HKG,2001,25230.3780910304,,,38.6714,ASIA (EX. NEAR EAST),,
Honduras,HND,2001,1132.1648753329,,,1.41528,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2001,355.171230947666,,,,,,
Croatia,HRV,2001,5364.83824691607,,,11.5586,EASTERN EUROPE,,
Haiti,HTI,2001,748.821159844528,,,0.340832,CARIBBEAN,,
Hungary,HUN,2001,5280.94887987063,,,14.5286,EASTERN EUROPE,,
IBRD only,IBD,2001,1481.39193527337,,,,,,
IDA & IBRD total,IBT,2001,1248.91735602024,,,,,,
IDA total,IDA,2001,442.14518343609,,,,,,
IDA blend,IDB,2001,602.892871654224,,,,,,
Indonesia,IDN,2001,732.307093405708,,,2.01861,ASIA (EX. NEAR EAST),,
IDA only,IDX,2001,356.727000119663,,,,,,
Isle of Man,IMN,2001,21819.7123825606,,,,WESTERN EUROPE,,
India,IND,2001,450.357900514128,,,0.660146,ASIA (EX. NEAR EAST),,
Ireland,IRL,2001,28282.409882073,,,23.1388,WESTERN EUROPE,,
Iran,IRN,2001,1881.02266635283,,,1.48422,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2001,1435.695683789,,,0.1,NEAR EAST,,
Iceland,ISL,2001,29208.1981853568,,,49.393,WESTERN EUROPE,,
Israel,ISR,2001,20966.3052667971,,,17.3786,NEAR EAST,,
Italy,ITA,2001,20570.4385917862,,,27.2221,WESTERN EUROPE,,
Jamaica,JAM,2001,3503.55026688858,,,3.86302,CARIBBEAN,,
Jordan,JOR,2001,1632.29454010563,,,4.70572,NEAR EAST,,
Japan,JPN,2001,34406.1824638092,,,38.5321,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2001,1422.27331810957,,,1.00612,CIS (FORMER USSR),,
Kenya,KEN,2001,410.700452474814,,,0.619782,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2001,308.41129550148,,,3.00294,CIS (FORMER USSR),,
Cambodia,KHM,2001,327.500984314444,,,0.0769561,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2001,718.833787096781,,,2.33746,OCEANIA,,
St. Kitts and Nevis,KNA,2001,10022.5919235637,,,7.71473,,,
South Korea,KOR,2001,11981.4828218758,,,56.6,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2001,17374.2318664227,,,8.55179,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2001,4122.79587535484,,,,,,
Laos,LAO,2001,320.316005439568,,,0.181664,,,
Lebanon,LBN,2001,4009.55929751102,,,6.78322,NEAR EAST,,
Liberia,LBR,2001,300.463828598983,,,0.0338122,SUB-SAHARAN AFRICA,,
Libya,LBY,2001,6312.80030498965,,,0.366533,NORTHERN AFRICA,,
St. Lucia,LCA,2001,5570.45247098106,,,8.18186,,,
Latin America & Caribbean,LCN,2001,4326.64007042641,,,,,,
Least developed countries: UN classification,LDC,2001,313.947863828234,,,,,,
Low income,LIC,2001,332.003849693568,,,,,,
Liechtenstein,LIE,2001,75067.8001680043,,,45.1169,WESTERN EUROPE,,
Sri Lanka,LKA,2001,803.544026627385,,,0.793822,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2001,553.497178396773,,,,,,
Low & middle income,LMY,2001,1162.27956492439,,,,,,
Lesotho,LSO,2001,412.677473676821,,,0.26115,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2001,1722.30765767874,,,,,,
Lithuania,LTU,2001,3532.52787363242,,,7.17936,BALTICS,,
Luxembourg,LUX,2001,48440.1420151355,,,36.1634,WESTERN EUROPE,,
Latvia,LVA,2001,3504.61829462397,,,7.21935,BALTICS,,
Macao,MAC,2001,15810.7227666562,,,22.5212,,,
Morocco,MAR,2001,1506.24523925781,,,1.37144,NORTHERN AFRICA,,
Monaco,MCO,2001,82402.7809570189,,,46.6461,WESTERN EUROPE,,
Moldova,MDA,2001,507.404076252819,,,1.48781,EASTERN EUROPE,,
Madagascar,MDG,2001,319.283278235657,,,0.222512,SUB-SAHARAN AFRICA,,
Maldives,MDV,2001,3033.93234507036,,,3.61729,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2001,2153.19332542263,,,,,,
Mexico,MEX,2001,7952.76479510706,,,7.03802,CENTRAL AMERICA,,
Marshall Islands,MHL,2001,2394.34501105178,,,1.70661,OCEANIA,,
Middle income,MIC,2001,1222.94251438049,,,,,,
North Macedonia,MKD,2001,1823.02267682636,,,3.46818,,,
Mali,MLI,2001,346.224554251022,,,0.185897,SUB-SAHARAN AFRICA,,
Malta,MLT,2001,10357.7025891731,,,17.8778,WESTERN EUROPE,,
Myanmar,MMR,2001,141.525660705722,,,0.000289277,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2001,1226.50991412098,,,,,,
Montenegro,MNE,2001,1909.59870186179,,,,EASTERN EUROPE,,
Mongolia,MNG,2001,524.453483552485,,,1.65324,ASIA (EX. NEAR EAST),,
Mozambique,MOZ,2001,304.792138621913,,,0.160032,SUB-SAHARAN AFRICA,,
Mauritania,MRT,2001,651.817840199777,,,0.261449,NORTHERN AFRICA,,
Mauritius,MUS,2001,3908.55694927435,,,8.7809,SUB-SAHARAN AFRICA,,
Malawi,MWI,2001,215.474524898357,,,0.164021,SUB-SAHARAN AFRICA,,
Malaysia,MYS,2001,3943.79943910239,,,26.696,ASIA (EX. NEAR EAST),,
North America,NAC,2001,35831.4569213799,,,,,,
Namibia,NAM,2001,1915.58926594875,,,2.41698,SUB-SAHARAN AFRICA,,
New Caledonia,NCL,2001,14482.3606263602,,,18.2371,OCEANIA,,
Niger,NER,2001,205.417936120931,,,0.105185,SUB-SAHARAN AFRICA,,
Nigeria,NGA,2001,566.428231812933,,,0.0899014,SUB-SAHARAN AFRICA,,
Nicaragua,NIC,2001,1051.874235891,,,1.4488,CENTRAL AMERICA,,
Netherlands,NLD,2001,26955.7128032278,,,49.3731,,,
Norway,NOR,2001,38601.897639231,,,64.0,WESTERN EUROPE,,
Nepal,NPL,2001,240.795114544664,,,0.240015,ASIA (EX. NEAR EAST),,
Nauru,NRU,2001,2232.30874026726,,,2.98716,OCEANIA,,
New Zealand,NZL,2001,13882.8568268586,,,53.241,OCEANIA,,
OECD members,OED,2001,22671.1632008523,,,,,,
Oman,OMN,2001,9611.96360191054,,,5.89384,NEAR EAST,,
Other small states,OSS,2001,4780.95492978974,,,,,,
Pakistan,PAK,2001,609.939506905073,,,1.31855,ASIA (EX. NEAR EAST),,
Panama,PAN,2001,3991.77672094655,,,7.2684,CENTRAL AMERICA,,
Peru,PER,2001,1929.57273038846,,,7.57876,SOUTH AMERICA,,
Philippines,PHL,2001,969.530611744453,,,2.52401,ASIA (EX. NEAR EAST),,
Palau,PLW,2001,8239.26354006532,,,,OCEANIA,,
Papua New Guinea,PNG,2001,537.847459634131,,,0.904104,OCEANIA,,
Poland,POL,2001,5015.23790036613,,,9.90067,EASTERN EUROPE,,
Pre-demographic dividend,PRE,2001,465.954902190537,,,,,,
Puerto Rico (US),PRI,2001,18123.1987019918,,,15.63,,,
"Korea, Dem. People's Rep.",PRK,2001,,,,0.0,,,
Portugal,PRT,2001,11734.7649743954,,,18.0871,WESTERN EUROPE,,
Paraguay,PRY,2001,1637.68615122932,,,1.09879,SOUTH AMERICA,,
West Bank and Gaza,PSE,2001,1335.55319529359,,,1.83685,,,
Pacific island small states,PSS,2001,1637.06349284566,,,,,,
Post-demographic dividend,PST,2001,25517.8708554,,,,,,
French Polynesia,PYF,2001,14640.9360062298,,,6.25159,OCEANIA,,
Qatar,QAT,2001,25870.7991864314,,,6.17027,NEAR EAST,,
Romania,ROU,2001,1825.19299373184,,,4.53867,EASTERN EUROPE,,
Russia,RUS,2001,2100.3525390625,,,2.94437,,,
Rwanda,RWA,2001,237.308846200901,,,0.240672,SUB-SAHARAN AFRICA,,
South Asia,SAS,2001,446.418919348871,,,,,,
Saudi Arabia,SAU,2001,10805.311325122,,,4.68105,NEAR EAST,,
Sudan,SDN,2001,451.293304443359,,,0.140185,SUB-SAHARAN AFRICA,,
Senegal,SEN,2001,637.213530563724,,,0.983794,SUB-SAHARAN AFRICA,,
Singapore,SGP,2001,21699.7414868907,,,41.6704,ASIA (EX. NEAR EAST),,
Solomon Islands,SLB,2001,911.791935385411,,,0.468552,OCEANIA,,
Sierra Leone,SLE,2001,358.315716051546,,,0.160264,SUB-SAHARAN AFRICA,,
El Salvador,SLV,2001,2058.04459070452,,,1.5,CENTRAL AMERICA,,
San Marino,SMR,2001,39035.1034290445,,,50.3417,WESTERN EUROPE,,
"Somalia, Fed. Rep.",SOM,2001,244.914842538455,,,0.0790392,,,
Serbia,SRB,2001,1812.42088281393,,,,EASTERN EUROPE,,
Sub-Saharan Africa (excluding high income),SSA,2001,638.142786998755,,,,,,
Sub-Saharan Africa,SSF,2001,587.39704857074,,,,,,
Small states,SST,2001,4839.48717828642,,,,,,
Sao Tome and Principe,STP,2001,518.88050130005,,,6.31092,,,
Suriname,SUR,2001,1714.64846637242,,,3.06445,SOUTH AMERICA,,
Slovakia,SVK,2001,5712.47802761654,,,12.5283,EASTERN EUROPE,,
Slovenia,SVN,2001,10375.6255869861,,,30.1759,EASTERN EUROPE,,
Sweden,SWE,2001,27259.3174300217,,,51.7657,WESTERN EUROPE,,
Eswatini,SWZ,2001,1429.85630359447,,,1.28159,SUB-SAHARAN AFRICA,,
Seychelles,SYC,2001,8153.2986369879,,,11.0151,SUB-SAHARAN AFRICA,,
Syria,SYR,2001,1186.82913474027,,,0.353759,NEAR EAST,,
Turks and Caicos,TCA,2001,18325.7458111974,,,,,,
Chad,TCD,2001,194.32295331156,,,0.0459341,SUB-SAHARAN AFRICA,,
East Asia & Pacific (IDA & IBRD countries),TEA,2001,1026.6492096959,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2001,2080.98419116363,,,,,,
Togo,TGO,2001,396.692654520135,,,0.9,SUB-SAHARAN AFRICA,,
Thailand,THA,2001,1889.93432467144,,,5.55633,ASIA (EX. NEAR EAST),,
Tajikistan,TJK,2001,168.676285365186,,,0.0512591,CIS (FORMER USSR),,
Turkmenistan,TKM,2001,756.034976276398,,,0.17521,CIS (FORMER USSR),,
Latin America & the Caribbean (IDA & IBRD countries),TLA,2001,4222.97461927511,,,,,,
Timor-Leste,TLS,2001,587.700634429079,,,,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2001,1225.81474139888,,,,,,
Tonga,TON,2001,1753.51667576626,,,2.82537,OCEANIA,,
South Asia (IDA & IBRD),TSA,2001,446.418919348871,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2001,587.39704857074,,,,,,
Trinidad and Tobago,TTO,2001,6657.41466937221,,,15.3846,CARIBBEAN,,
Tunisia,TUN,2001,2235.71981624751,,,4.29797,NORTHERN AFRICA,,
Turkey,TUR,2001,3052.2256706793,,,5.18948,NEAR EAST,,
Tuvalu,TUV,2001,1456.78409421177,,,5.7,OCEANIA,,
Tanzania,TZA,2001,396.638732910156,,,0.1713,SUB-SAHARAN AFRICA,,
Uganda,UGA,2001,236.021188853993,,,0.237945,SUB-SAHARAN AFRICA,,
Ukraine,UKR,2001,800.49072265625,,,1.23876,CIS (FORMER USSR),,
Upper middle income,UMC,2001,1831.16075225617,,,,,,
Uruguay,URY,2001,6382.76104740859,,,11.1214,SOUTH AMERICA,,
United States,USA,2001,37133.623113437,,,49.0808,NORTHERN AMERICA,,
Uzbekistan,UZB,2001,454.415812256778,,,0.597568,CIS (FORMER USSR),,
St. Vincent and the Grenadines,VCT,2001,4071.08601098962,,,5.09481,,,
Venezuela,VEN,2001,4920.39313600453,,,4.636,SOUTH AMERICA,,
Virgin Islands (U.S.),VIR,2001,,,,18.3758,CARIBBEAN,,
Viet Nam,VNM,2001,419.205677580901,,,1.26565,,,
Vanuatu,VUT,2001,1350.18338238522,,,2.83057,OCEANIA,,
World,WLD,2001,5394.68512526725,,,,,,
Samoa,WSM,2001,1453.87021324606,,,1.6899,OCEANIA,,
Yemen,YEM,2001,487.141257946318,,,0.0908025,NEAR EAST,,
South Africa,ZAF,2001,2847.15191945908,,,6.34662,SUB-SAHARAN AFRICA,,
Zambia,ZMB,2001,396.548952993504,,,0.23313,SUB-SAHARAN AFRICA,,
Zimbabwe,ZWE,2001,566.388746448872,,,0.799846,SUB-SAHARAN AFRICA,,
Aruba,ABW,2002,21307.2482505267,,,18.8,CARIBBEAN,,
Africa Eastern and Southern,AFE,2002,630.512327648462,,,,,,
Afghanistan,AFG,2002,178.954088379235,,,0.0045614,ASIA (EX. NEAR EAST),,
Africa Western and Central,AFW,2002,619.337335030759,,,,,,
Angola,AGO,2002,999.065855913758,,,0.270377,SUB-SAHARAN AFRICA,,
Albania,ALB,2002,1479.83884572006,,,0.390081,EASTERN EUROPE,,
Andorra,AND,2002,26528.1300628236,,,11.2605,WESTERN EUROPE,,
Arab World,ARB,2002,2483.11187485029,,,,,,
United Arab Emirates,ARE,2002,27753.6089526346,,,28.3165,NEAR EAST,,
Argentina,ARG,2002,2569.69963519124,,,10.8821,SOUTH AMERICA,,
Armenia,ARM,2002,742.651118319819,,,1.96041,CIS (FORMER USSR),,
American Samoa,ASM,2002,8972.69636535698,,,,OCEANIA,,
Antigua and Barbuda,ATG,2002,11658.6949915956,,,12.5,CARIBBEAN,,
Australia,AUS,2002,20335.0960191023,,,,OCEANIA,,
Austria,AUT,2002,26334.862215032,31.8275,41.4064,36.56,WESTERN EUROPE,,
Azerbaijan,AZE,2002,763.108895463487,,,4.99971,CIS (FORMER USSR),,
Burundi,BDI,2002,120.952308575468,,,0.118228,SUB-SAHARAN AFRICA,,
Belgium,BEL,2002,25006.191397109,,,46.33,WESTERN EUROPE,,
Benin,BEN,2002,546.463829658159,,,0.702946,SUB-SAHARAN AFRICA,,
Burkina Faso,BFA,2002,285.654087637533,,,0.200993,SUB-SAHARAN AFRICA,,
Bangladesh,BGD,2002,393.886422327628,,,0.13992,ASIA (EX. NEAR EAST),,
Bulgaria,BGR,2002,2092.98288625558,,,9.08,EASTERN EUROPE,,
Bahrain,BHR,2002,13501.4708801425,,,18.0507,NEAR EAST,,
Bahamas,BHS,2002,26781.6195938652,,,18.0,CARIBBEAN,,
Bosnia and Herzegovina,BIH,2002,1606.5467454132,,,2.64827,EASTERN EUROPE,,
Belarus,BLR,2002,1479.38066337175,,,8.95097,CIS (FORMER USSR),,
Belize,BLZ,2002,4858.86062599362,,,5.68425,CENTRAL AMERICA,,
Bermuda,BMU,2002,63358.5658652763,,,52.0316,NORTHERN AMERICA,,
Bolivia,BOL,2002,888.221328974352,,,3.11719,SOUTH AMERICA,,
Brazil,BRA,2002,2855.94017137049,,,9.14943,SOUTH AMERICA,,
Barbados,BRB,2002,11760.4524736133,,,27.8363,CARIBBEAN,,
Brunei,BRN,2002,18621.2922577525,,,15.3299,,,
Bhutan,BTN,2002,895.799489930972,,,1.6758,ASIA (EX. NEAR EAST),,
Botswana,BWA,2002,3117.25087183011,,,3.38592,SUB-SAHARAN AFRICA,,
Central African Republic,CAF,2002,248.639290978403,,,0.128537,SUB-SAHARAN AFRICA,,
Canada,CAN,2002,24256.0192337185,,,61.5933,NORTHERN AMERICA,,
Central Europe and the Baltics,CEB,2002,4941.34251407648,,,,,,
Switzerland,CHE,2002,42458.7384679187,,,61.4,WESTERN EUROPE,,
Channel Islands,CHI,2002,44459.7318188977,,,,,,
Chile,CHL,2002,4430.84741157984,,,22.1,SOUTH AMERICA,,
China,CHN,2002,1163.55957673426,,,4.5957,ASIA (EX. NEAR EAST),,
Cote d'Ivoire,CIV,2002,967.815864415991,,,0.497929,,,
Cameroon,CMR,2002,789.623811072554,,,0.360872,SUB-SAHARAN AFRICA,,
Democratic Republic of Congo,COD,2002,162.38052907429,,,0.0927907,,,
Republic of the Congo,COG,2002,905.538135544704,,,0.15725,,,
Colombia,COL,2002,2428.92969771584,,,4.6,SOUTH AMERICA,,
Comoros,COM,2002,764.61349832543,,,0.55487,SUB-SAHARAN AFRICA,,
Cabo Verde,CPV,2002,1328.57874270666,,,3.51876,,,
Costa Rica,CRI,2002,4067.71851429092,,,19.8949,CENTRAL AMERICA,,
Caribbean small states,CSS,2002,6903.07418576198,,,,,,
Cuba,CUB,2002,3005.21104247868,,,3.77059,CARIBBEAN,,
Curacao,CUW,2002,16723.6925253468,,,,,,
Cyprus,CYP,2002,16093.2158203125,,,28.32,NEAR EAST,,
Czechia,CZE,2002,8101.26018588111,,,23.93,,,
Germany,DEU,2002,25486.5942008748,43.7461,53.9857,48.82,WESTERN EUROPE,,
Djibouti,DJI,2002,743.013270420348,,,0.486972,SUB-SAHARAN AFRICA,,
Dominica,DMA,2002,5488.02784969357,,,18.4249,CARIBBEAN,,
Denmark,DNK,2002,33257.1622586509,59.8367,68.6428,64.25,WESTERN EUROPE,,
Dominican Republic,DOM,2002,3065.60329524196,,,6.82373,CARIBBEAN,,
Algeria,DZA,2002,1937.46411413019,,,1.59164,NORTHERN AFRICA,,
East Asia & Pacific (excluding high income),EAP,2002,1113.99915249896,,,,,,
Early-demographic dividend,EAR,2002,1251.30296598532,,,,,,
East Asia & Pacific,EAS,2002,3813.81685560294,,,,,,
Europe & Central Asia (excluding high income),ECA,2002,1771.9219856658,,,,,,
Europe & Central Asia,ECS,2002,12849.7232593553,,,,,,
Ecuador,ECU,2002,2059.1585535974,,,4.2608,SOUTH AMERICA,,
Egypt,EGY,2002,1116.82884626213,,,2.72,NORTHERN AFRICA,,
Euro area,EMU,2002,22047.2795660791,,,,,,
Eritrea,ERI,2002,304.775756465092,,,0.22709,NORTHERN AFRICA,,
Spain,ESP,2002,17111.0685058941,17.8607,22.9594,20.39,WESTERN EUROPE,,
Estonia,EST,2002,5343.18310760735,,,41.52,BALTICS,,
Ethiopia,ETH,2002,109.593813612988,,,0.0724023,SUB-SAHARAN AFRICA,,
European Union,EUU,2002,18797.8116316074,,,,,,
Fragile and conflict affected situations,FCS,2002,684.998396992158,,,,,,
Finland,FIN,2002,26989.389260959,60.5637,64.3175,62.43,WESTERN EUROPE,,
Fiji,FJI,2002,2136.56794118683,,,6.15265,OCEANIA,,
France,FRA,2002,24144.5727019529,,,30.18,WESTERN EUROPE,,
Faroe Islands,FRO,2002,26937.6505602847,,,53.2992,WESTERN EUROPE,,
"Micronesia, Fed. Sts.",FSM,2002,2113.45987332485,,,5.5701,,,
Gabon,GAB,2002,3966.48001864663,,,1.93953,SUB-SAHARAN AFRICA,,
United Kingdom,GBR,2002,30158.7017807858,53.8259,59.1173,56.48,WESTERN EUROPE,,
Georgia,GEO,2002,853.526171868939,,,1.58788,CIS (FORMER USSR),,
Ghana,GHA,2002,297.46164468774,,,0.830284,SUB-SAHARAN AFRICA,,
Gibraltar,GIB,2002,,,,23.6702,WESTERN EUROPE,,
Guinea,GIN,2002,495.916073559269,,,0.402023,SUB-SAHARAN AFRICA,,
Gambia,GMB,2002,376.531026962584,,,1.79678,SUB-SAHARAN AFRICA,,
Guinea-Bissau,GNB,2002,362.034574570354,,,1.02299,SUB-SAHARAN AFRICA,,
Equatorial Guinea,GNQ,2002,2264.21065580365,,,0.321198,SUB-SAHARAN AFRICA,,
Greece,GRC,2002,13782.195640943,11.732,17.7036,14.67,WESTERN EUROPE,,
Grenada,GRD,2002,4984.47405931447,,,14.7588,CARIBBEAN,,
Greenland,GRL,2002,20657.9506323097,,,44.1548,NORTHERN AMERICA,,
Guatemala,GTM,2002,1669.33517469705,,,3.39175,CENTRAL AMERICA,,
Guam,GUM,2002,20909.9590302806,,,31.1923,OCEANIA,,
Guyana,GUY,2002,950.866932470993,,,1.5,SOUTH AMERICA,,
High income,HIC,2002,22929.756695357,,,,,,
Hong Kong,HKG,2002,24665.8362318216,,,43.0824,ASIA (EX. NEAR EAST),,
Honduras,HND,2002,1132.49965345317,,,2.5974,CENTRAL AMERICA,,
Heavily indebted poor countries (HIPC),HPC,2002,374.531772057964,,,,,,
Croatia,HRV,2002,6219.58164143945,,,17.76,EASTERN EUROPE,,
Haiti,HTI,2002,720.969568042522,,,0.893433,CARIBBEAN,,
Hungary,HUN,2002,6658.04494326809,,,16.67,EASTERN EUROPE,,
IBRD only,IBD,2002,1487.7220754011,,,,,,
IDA & IBRD total,IBT,2002,1256.62539530548,,,,,,
IDA total,IDA,2002,465.333742769282,,,,,,
IDA blend,IDB,2002,644.972024005813,,,,,,
Indonesia,IDN,2002,881.002913569131,,,2.13414,ASIA (EX. NEAR EAST),,
IDA only,IDX,2002,369.569993774013,,,,,,
Isle of Man,IMN,2002,24471.0798814847,,,,WESTERN EUROPE,,
India,IND,2002,469.149928973927,,,1.53788,ASIA (EX. NEAR EAST),,
Ireland,IRL,2002,32705.4345565698,,,25.85,WESTERN EUROPE,,
Iran,IRN,2002,1891.25756091033,,,4.62618,ASIA (EX. NEAR EAST),,
Iraq,IRQ,2002,1266.15961275094,,,0.5,NEAR EAST,,
Iceland,ISL,2002,32749.379004627,,,79.12,WESTERN EUROPE,,
Israel,ISR,2002,19076.4584298321,,,17.7646,NEAR EAST,,
Italy,ITA,2002,22451.3964379368,22.8404,33.3879,28.04,WESTERN EUROPE,,
Jamaica,JAM,2002,3680.64551727724,,,6.1,CARIBBEAN,,
Jordan,JOR,2002,1706.26744384401,,,6.02553,NEAR EAST,,
Japan,JPN,2002,32820.7936433254,,,46.5942,ASIA (EX. NEAR EAST),,
Kazakhstan,KAZ,2002,1573.55219932325,,,1.67477,CIS (FORMER USSR),,
Kenya,KEN,2002,402.936385605382,,,1.20777,SUB-SAHARAN AFRICA,,
Kyrgyzstan,KGZ,2002,321.726775366804,,,2.99927,CIS (FORMER USSR),,
Cambodia,KHM,2002,350.147276634294,,,0.226983,ASIA (EX. NEAR EAST),,
Kiribati,KIR,2002,810.10870037444,,,2.5,OCEANIA,,
St. Kitts and Nevis,KNA,2002,10453.6587064313,,,21.1524,,,
South Korea,KOR,2002,13642.9424537101,,,59.4,ASIA (EX. NEAR EAST),,
Kuwait,KWT,2002,18512.7523035862,,,10.249,NEAR EAST,,
Latin America & Caribbean (excluding high income),LAC,2002,3658.15950641339,,,,,,
Laos,LAO,2002,313.350817148131,,,0.267899,,,
Lebanon,LBN,2002,4290.85283803266,,,7.0,NEAR EAST,,
Liberia,LBR,2002,299.536445539621,,,0.0327133,SUB-SAHARAN AFRICA,,
Libya,LBY,2002,3718.29434696755,,,2.24442,NORTHERN AFRICA,,
St. Lucia,LCA,2002,5567.89428424719,,,14.6418,,,
Latin America & Caribbean,LCN,2002,3839.19615833069,,,,,,
Least developed countries: UN classification,LDC,2002,337.91579001411,,,,,,
Low income,LIC,2002,358.708085875866,,,,,,
Liechtenstein,LIE,2002,79795.1785891101,,,59.4707,WESTERN EUROPE,,
Sri Lanka,LKA,2002,834.936014905338,,,1.05042,ASIA (EX. NEAR EAST),,
Lower middle income,LMC,2002,573.648227115116,,,,,,
Low & middle income,LMY,2002,1168.21008818899,,,,,,
Lesotho,LSO,2002,388.92334985135,,,1.08394,SUB-SAHARAN AFRICA,,
Late-demographic dividend,LTE,2002,1814.54824372473,,,,,,
Lithuania,LTU,2002,4148.13091485015,,,17.69,BALTICS,,
Luxembourg,LUX,2002,53005.7339209179,34.6103,45.3345,39.84,WESTERN EUROPE,,
Latvia,LVA,2002,4003.60935783538,,,21.94,BALTICS,,
Macao,MAC,2002,16814.9926424134,,,25.1719,,,
Morocco,MAR,2002,1596.02062988281,,,2.37325,NORTHERN AFRICA,,
Monaco,MCO,2002,90051.4459877468,,,48.0471,WESTERN EUROPE,,
Moldova,MDA,2002,570.799866188293,,,3.78724,EASTERN EUROPE,,
Madagascar,MDG,2002,304.941777398445,,,0.33972,SUB-SAHARAN AFRICA,,
Maldives,MDV,2002,3076.07007160101,,,5.34777,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2002,2092.42427637017,,,,,,
Mexico,MEX,2002,7983.03398381759,,,11.9,CENTRAL AMERICA,,
Marshall Islands,MHL,2002,2566.06708799222,,,2.33544,OCEANIA,,
Middle income,MIC,2002,1228.47350986789,,,,,,
North Macedonia,MKD,2002,1989.13537265159,,,17.33,,,
Mali,MLI,2002,378.191678628285,,,0.227046,SUB-SAHARAN AFRICA,,
Malta,MLT,2002,11251.2025296416,,,28.92,WESTERN EUROPE,,
Myanmar,MMR,2002,146.598390364449,,,0.000426494,ASIA (EX. NEAR EAST),,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2002,1168.28204981285,,,,,,
Montenegro,MNE,2002,2106.6350684523,,,,EASTERN EUROPE,,
Mongolia,MNG,2002,570.249213248399,,,2.03957,ASIA (EX. NEAR EAST),,
Northern Mariana Islands,MNP,2002,19227.8894246608,,,,OCEANIA,,
Mozambique,MOZ,2002,313.886661721198,,,0.259613,SUB-SAHARAN AFRICA,,
Mauritania,MRT,2002,648.879643934862,,,0.363229,NORTHERN AFRICA,,
Mauritius,MUS,2002,4073.06053055903,,,10.2526,SUB-SAHARAN AFRICA,,
Malawi,MWI,2002,428.210439838398,,,0.215095,SUB-SAHARAN AFRICA,,
Malaysia,MYS,2002,4184.03163773539,,,32.3382,ASIA (EX. NEAR EAST),,
North America,NAC,2002,36652.0186585008,,,,,,
Namibia,NAM,2002,1772.07565537493,,,2.6337,SUB-SAHARAN AFRICA,,
New Caledonia,NCL,2002,16104.5520406819,,,22.3898,OCEANIA,,
Niger,NER,2002,225.294391147438,,,0.127152,SUB-SAHARAN AFRICA,,
Nigeria,NGA,2002,712.164852077686,,,0.320462,SUB-SAHARAN AFRICA,,
Nicaragua,NIC,2002,1014.3339042591,,,1.71473,CENTRAL AMERICA,,
Netherlands,NLD,2002,29446.5330872868,53.9765,68.5176,61.29,,,
Norway,NOR,2002,43170.557174499,,,72.84,WESTERN EUROPE,,
Nepal,NPL,2002,238.89140296106,,,0.312956,ASIA (EX. NEAR EAST),,
Nauru,NRU,2002,2084.64824520971,,,,OCEANIA,,
New Zealand,NZL,2002,16874.1874918196,,,59.0808,OCEANIA,,
OECD members,OED,2002,23479.8118974849,,,,,,
Oman,OMN,2002,9869.13050219438,,,6.8734,NEAR EAST,,
Other small states,OSS,2002,5142.08694078179,,,,,,
Pakistan,PAK,2002,599.937345723927,,,2.57743,ASIA (EX. NEAR EAST),,
Panama,PAN,2002,4090.58616456082,,,8.51808,CENTRAL AMERICA,,
Peru,PER,2002,2007.37019626753,,,8.96695,SOUTH AMERICA,,
Philippines,PHL,2002,1014.90879320106,,,4.33228,ASIA (EX. NEAR EAST),,
Palau,PLW,2002,8340.18981304558,,,20.2439,OCEANIA,,
Papua New Guinea,PNG,2002,506.331789534482,,,1.32166,OCEANIA,,
Poland,POL,2002,5223.45178967082,,,21.15,EASTERN EUROPE,,
Pre-demographic dividend,PRE,2002,523.615860228603,,,,,,
Puerto Rico (US),PRI,2002,18731.4593897378,,,17.5476,,,
"Korea, Dem. People's Rep.",PRK,2002,,,,0.0,,,
Portugal,PRT,2002,12936.6928204482,14.8415,24.1553,19.37,WESTERN EUROPE,,
Paraguay,PRY,2002,1367.76506935997,,,1.79497,SOUTH AMERICA,,
West Bank and Gaza,PSE,2002,1156.21747345769,,,3.10009,,,
Pacific island small states,PSS,2002,1695.01149741751,,,,,,
